match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,11.5,New Zealand,Australia,R Ravindra,DJ Mitchell,JR Hazlewood,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,11.6,New Zealand,Australia,R Ravindra,DJ Mitchell,JR Hazlewood,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,12.1,New Zealand,Australia,DJ Mitchell,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,12.2,New Zealand,Australia,R Ravindra,DJ Mitchell,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,12.3,New Zealand,Australia,DJ Mitchell,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,12.4,New Zealand,Australia,R Ravindra,DJ Mitchell,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,12.5,New Zealand,Australia,DJ Mitchell,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,12.6,New Zealand,Australia,R Ravindra,DJ Mitchell,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,13.1,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,13.2,New Zealand,Australia,DJ Mitchell,R Ravindra,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,13.3,New Zealand,Australia,DJ Mitchell,R Ravindra,PJ Cummins,2,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,13.4,New Zealand,Australia,DJ Mitchell,R Ravindra,PJ Cummins,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,13.5,New Zealand,Australia,DJ Mitchell,R Ravindra,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,13.6,New Zealand,Australia,DJ Mitchell,R Ravindra,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,14.1,New Zealand,Australia,DJ Mitchell,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,14.2,New Zealand,Australia,R Ravindra,DJ Mitchell,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,14.3,New Zealand,Australia,DJ Mitchell,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,14.4,New Zealand,Australia,R Ravindra,DJ Mitchell,GJ Maxwell,2,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,14.5,New Zealand,Australia,R Ravindra,DJ Mitchell,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,14.6,New Zealand,Australia,DJ Mitchell,R Ravindra,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,15.1,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,15.2,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,15.3,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,2,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,15.4,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,15.5,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,15.6,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,16.1,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,16.2,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,16.3,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,16.4,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,16.5,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,6,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,16.6,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,17.1,New Zealand,Australia,DJ Mitchell,R Ravindra,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,17.2,New Zealand,Australia,DJ Mitchell,R Ravindra,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,17.3,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,0,1,1.0,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,17.4,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,17.5,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,17.6,New Zealand,Australia,DJ Mitchell,R Ravindra,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,17.7,New Zealand,Australia,R Ravindra,DJ Mitchell,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,18.1,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,18.2,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,18.3,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,18.4,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,18.5,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,18.6,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,19.1,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,19.2,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,19.3,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,19.4,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,19.5,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,0,1,1.0,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,19.6,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,0,1,1.0,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,19.7,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,19.8,New Zealand,Australia,R Ravindra,DJ Mitchell,MA Starc,2,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,20.1,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,20.2,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,20.3,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,20.4,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,20.5,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,20.6,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,21.1,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,21.2,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,21.3,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,21.4,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,21.5,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,21.6,New Zealand,Australia,DJ Mitchell,R Ravindra,MA Starc,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,22.1,New Zealand,Australia,DJ Mitchell,R Ravindra,MR Marsh,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,22.2,New Zealand,Australia,R Ravindra,DJ Mitchell,MR Marsh,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,22.3,New Zealand,Australia,DJ Mitchell,R Ravindra,MR Marsh,0,1,1.0,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,22.4,New Zealand,Australia,DJ Mitchell,R Ravindra,MR Marsh,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,22.5,New Zealand,Australia,DJ Mitchell,R Ravindra,MR Marsh,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,22.6,New Zealand,Australia,DJ Mitchell,R Ravindra,MR Marsh,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,22.7,New Zealand,Australia,R Ravindra,DJ Mitchell,MR Marsh,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,23.1,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,23.2,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,23.3,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,23.4,New Zealand,Australia,R Ravindra,DJ Mitchell,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,23.5,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,23.6,New Zealand,Australia,DJ Mitchell,R Ravindra,A Zampa,0,0,,,,,,caught,DJ Mitchell,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,24.1,New Zealand,Australia,R Ravindra,TWM Latham,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,24.2,New Zealand,Australia,R Ravindra,TWM Latham,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,24.3,New Zealand,Australia,R Ravindra,TWM Latham,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,24.4,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,24.5,New Zealand,Australia,R Ravindra,TWM Latham,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,24.6,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,25.1,New Zealand,Australia,R Ravindra,TWM Latham,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,25.2,New Zealand,Australia,TWM Latham,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,25.3,New Zealand,Australia,R Ravindra,TWM Latham,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,25.4,New Zealand,Australia,R Ravindra,TWM Latham,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,25.5,New Zealand,Australia,R Ravindra,TWM Latham,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,25.6,New Zealand,Australia,TWM Latham,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,26.1,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,26.2,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,26.3,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,26.4,New Zealand,Australia,R Ravindra,TWM Latham,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,26.5,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,26.6,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,27.1,New Zealand,Australia,R Ravindra,TWM Latham,MA Starc,6,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,27.2,New Zealand,Australia,R Ravindra,TWM Latham,MA Starc,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,27.3,New Zealand,Australia,TWM Latham,R Ravindra,MA Starc,2,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,27.4,New Zealand,Australia,TWM Latham,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,27.5,New Zealand,Australia,TWM Latham,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,27.6,New Zealand,Australia,TWM Latham,R Ravindra,MA Starc,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.1,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.2,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.3,New Zealand,Australia,R Ravindra,TWM Latham,GJ Maxwell,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.4,New Zealand,Australia,R Ravindra,TWM Latham,GJ Maxwell,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.5,New Zealand,Australia,R Ravindra,TWM Latham,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,28.6,New Zealand,Australia,TWM Latham,R Ravindra,GJ Maxwell,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.1,New Zealand,Australia,TWM Latham,R Ravindra,MA Starc,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.2,New Zealand,Australia,R Ravindra,TWM Latham,MA Starc,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.3,New Zealand,Australia,R Ravindra,TWM Latham,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.4,New Zealand,Australia,R Ravindra,TWM Latham,MA Starc,0,1,1.0,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.5,New Zealand,Australia,R Ravindra,TWM Latham,MA Starc,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.6,New Zealand,Australia,TWM Latham,R Ravindra,MA Starc,0,1,1.0,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.7,New Zealand,Australia,TWM Latham,R Ravindra,MA Starc,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,29.8,New Zealand,Australia,TWM Latham,R Ravindra,MA Starc,2,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.1,New Zealand,Australia,R Ravindra,TWM Latham,MR Marsh,6,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.2,New Zealand,Australia,R Ravindra,TWM Latham,MR Marsh,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.3,New Zealand,Australia,TWM Latham,R Ravindra,MR Marsh,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.4,New Zealand,Australia,R Ravindra,TWM Latham,MR Marsh,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.5,New Zealand,Australia,R Ravindra,TWM Latham,MR Marsh,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,30.6,New Zealand,Australia,TWM Latham,R Ravindra,MR Marsh,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.1,New Zealand,Australia,R Ravindra,TWM Latham,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.2,New Zealand,Australia,TWM Latham,R Ravindra,A Zampa,0,0,,,,,,caught,TWM Latham,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.3,New Zealand,Australia,GD Phillips,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.4,New Zealand,Australia,GD Phillips,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.5,New Zealand,Australia,R Ravindra,GD Phillips,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,31.6,New Zealand,Australia,GD Phillips,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.1,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.2,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,6,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.3,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.4,New Zealand,Australia,GD Phillips,R Ravindra,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.5,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,32.6,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.1,New Zealand,Australia,GD Phillips,R Ravindra,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.2,New Zealand,Australia,GD Phillips,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.3,New Zealand,Australia,R Ravindra,GD Phillips,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.4,New Zealand,Australia,GD Phillips,R Ravindra,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.5,New Zealand,Australia,R Ravindra,GD Phillips,A Zampa,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,33.6,New Zealand,Australia,R Ravindra,GD Phillips,A Zampa,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.1,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.2,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.3,New Zealand,Australia,GD Phillips,R Ravindra,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.4,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,0,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.5,New Zealand,Australia,R Ravindra,GD Phillips,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,34.6,New Zealand,Australia,GD Phillips,R Ravindra,PJ Cummins,1,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,35.1,New Zealand,Australia,GD Phillips,R Ravindra,A Zampa,4,0,,,,,,,,,
27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,35.2,New Zealand,Australia,GD Phillips,R Ravindra,A Zampa,0,0,,,,,,,,,
